life,arm,sleep,prev_sleep,n_new_items,n_thinking_new,n_new_notes,unknown_share,G_rate,N_rate,N_none_share,F_rate,D_rate,P_rate,T_top_template_share,T_near_dup_share,admission_hi,admission_lo,articulation_hi,articulation_lo,life_admission_hi_so_far,life_admission_lo_so_far,final_corpus_thinking_items,final_corpus_survive_share,top_reasons,top_template
R2_B_seed5,R2,0416,0384,33,32,64,0.0,0.015625,0.25,0.9375,0.0,0.203125,0.0625,0.046875,0.25,0.015625,0.015625,0.0,0.0,0.007032348804500703,0.007032348804500703,,,prediction-only=33; no-result-number=23; practice-only=4; result-numbers-unmatched=3,initial passes <PASS> <PASS> <PASS> <PASS> form expectation <NUM>-<NUM> reduction will observe outcome and adjust based on score
R2_B_seed5,R2,0448,0416,33,32,63,0.0,0.015873015873015872,0.034482758620689655,0.5396825396825398,0.0,0.15873015873015872,0.0,0.1111111111111111,0.30158730158730157,0.015873015873015872,0.015873015873015872,0.0,0.0,0.007751937984496124,0.007751937984496124,,,result-numbers-unmatched=28; no-result-number=21; prediction-only=13,initial passes <PASS> <PASS> <PASS> <PASS> will observe outcome and form a new expectation based on the score open to learning what i didn t predict
R2_B_seed5,R2,0480,0448,36,35,68,0.0,0.029411764705882353,0.029411764705882353,0.5,0.0,0.17647058823529413,0.029411764705882353,0.058823529411764705,0.29411764705882354,0.014705882352941176,0.014705882352941176,0.0,0.0,0.00831353919239905,0.00831353919239905,,,result-numbers-unmatched=31; prediction-only=24; no-result-number=7; practice-only=2; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will form a hypothesis and test on new program expect similar or better 
R2_B_seed5,R2,0512,0480,35,35,69,0.0,0.014492753623188406,0.0,0.28985507246376807,0.0,0.2318840579710145,0.057971014492753624,0.07246376811594203,0.37681159420289856,0.0,0.0,0.0,0.0,0.007683863885839737,0.007683863885839737,,,result-numbers-unmatched=47; prediction-only=11; practice-only=4; no-result-number=4; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will form a hypothesis and test on new programs expect similar or better
R2_B_seed5,R2,0544,0512,31,31,56,0.0,0.05357142857142857,0.0,0.25,0.0,0.3392857142857143,0.08928571428571429,0.08928571428571429,0.5357142857142857,0.0,0.0,0.0,0.0,0.007238883143743537,0.007238883143743537,,,result-numbers-unmatched=37; practice-only=5; no-result-number=5; no-content=4; N-mismatch=3,initial passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will form a hypothesis and test on new program expect similar or better 
R2_B_seed5,R2,0576,0544,30,30,57,0.0,0.017543859649122806,0.021739130434782608,0.19298245614035092,0.0,0.3508771929824561,0.12280701754385964,0.07017543859649122,0.5087719298245614,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0078125,0.0078125,,,result-numbers-unmatched=42; practice-only=7; no-content=4; prediction-only=2; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will form a hypothesis and test on new programs expect similar or better
R2_B_seed5,R2,0608,0576,26,24,45,0.0,0.15555555555555556,0.030303030303030304,0.2666666666666667,0.0,0.4,0.24444444444444444,0.08888888888888889,0.4666666666666667,0.022222222222222223,0.022222222222222223,0.0,0.0,0.00841908325537886,0.00841908325537886,,,result-numbers-unmatched=21; practice-only=11; N-mismatch=6; no-content=3; no-result-number=2,initial passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will test on new program and form a hypothesis based on the outcome expe
R2_B_seed5,R2,0640,0608,24,23,43,0.0,0.046511627906976744,0.1,0.7674418604651163,0.0,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.3023255813953488,0.023255813953488372,0.023255813953488372,0.0,0.0,0.008992805755395683,0.008992805755395683,,,prediction-only=12; no-content=11; practice-only=9; result-numbers-unmatched=8; N-mismatch=1,form initial expectation act observe and learn new program predict <NUM> <NUM> reduction in instruction count test and note outcome
R2_B_seed5,R2,0672,0640,21,20,39,0.0,0.02564102564102564,0.0,0.5897435897435898,0.0,0.1794871794871795,0.28205128205128205,0.05128205128205128,0.23076923076923078,0.0,0.0,0.0,0.0,0.008688097306689836,0.008688097306689836,,,no-content=15; result-numbers-unmatched=11; practice-only=11; no-result-number=1; N-mismatch=1,form initial expectation test on new program and note the outcome key passes <PASS> <PASS> <PASS> <PASS> consistent <NUM> <NUM> <NUM> <NUM> reduction will apply
R2_B_seed5,R2,0704,0672,27,26,51,0.0,0.0,0.0,0.9803921568627451,0.0,0.29411764705882354,0.21568627450980393,0.0784313725490196,0.3137254901960784,0.0,0.0,0.0,0.0,0.008319467554076539,0.008319467554076539,,,no-content=31; practice-only=11; prediction-only=8; result-numbers-unmatched=1,form initial expectation test on new program and note the outcome predict based on past experience and act accordingly
R2_B_seed5,R2,0736,0704,20,20,39,0.0,0.0,0.0,0.9230769230769231,0.0,0.5128205128205128,0.02564102564102564,0.3333333333333333,0.5128205128205128,0.0,0.0,0.0,0.0,0.008058017727639,0.008058017727639,,,no-content=35; result-numbers-unmatched=3; practice-only=1,form initial expectation test on new program note outcome and adjust based on score
R2_B_seed5,R2,0768,0736,17,15,31,0.0,0.0,,1.0,0.0,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.25806451612903225,0.0,0.0,0.0,0.0,0.007861635220125786,0.007861635220125786,,,no-content=26; practice-only=3; no-result-number=2,form initial expectation test on new program and note the outcome
R2_B_seed5,R2,0800,0768,26,25,55,0.0,0.0,0.0,0.9818181818181818,0.0,0.5636363636363636,0.01818181818181818,0.2727272727272727,0.5818181818181818,0.0,0.0,0.0,0.0,0.007535795026375283,0.007535795026375283,,,no-content=51; practice-only=1; result-numbers-unmatched=1; no-result-number=1; prediction-only=1,form initial expectation test on new program note outcome and adjust based on score
R2_B_seed5,R2,0832,0800,20,19,45,0.0,0.0,,1.0,0.0,0.35555555555555557,0.0,0.08888888888888889,0.4,0.0,0.0,0.0,0.0,0.007288629737609329,0.007288629737609329,,,no-content=44; no-result-number=1,form initial prediction test on new program note outcome and adjust based on score
R2_B_seed5,R2,0864,0832,30,30,70,0.0,0.0,,1.0,0.0,0.4857142857142857,0.0,0.24285714285714285,0.5,0.0,0.0,0.0,0.0,0.006934812760055479,0.006934812760055479,,,no-content=70,form initial expectation test on new program note outcome and adjust based on score
R2_B_seed5,R2,0896,0864,32,32,77,0.0,0.0,,1.0,0.0,0.3246753246753247,0.025974025974025976,0.06493506493506493,0.36363636363636365,0.0,0.0,0.0,0.0,0.0065832784726793945,0.0065832784726793945,,,no-content=73; practice-only=2; prediction-only=1; no-result-number=1,form initial expectation test on new program note outcome and adjust based on score
R2_B_seed5,R2,0928,0896,31,31,71,0.0,0.0,,1.0,0.0,0.3380281690140845,0.014084507042253521,0.08450704225352113,0.4084507042253521,0.0,0.0,0.0,0.0,0.006289308176100629,0.006289308176100629,,,no-content=68; prediction-only=2; practice-only=1,form initial expectation test on new program note outcome and adjust based on score
R2_B_seed5,R2,0960,0928,32,32,44,0.0,0.0,0.0,0.9772727272727273,0.0,0.20454545454545456,0.06818181818181818,0.045454545454545456,0.25,0.0,0.0,0.0,0.0,0.006119951040391677,0.006119951040391677,,,no-content=39; practice-only=3; no-result-number=1; prediction-only=1,form initial expectation act observe and note outcome new program predict <NUM> reduction in instruction count
R2_B_seed5,R2,0992,0960,32,32,64,0.0,0.0,,1.0,0.0,0.453125,0.03125,0.109375,0.546875,0.0,0.0,0.0,0.0,0.005889281507656066,0.005889281507656066,,,no-content=58; prediction-only=3; practice-only=2; no-result-number=1,form initial passes test on new program predict outcome and write notes predict <NUM> <NUM> score improvement
R2_B_seed5,R2,1024,0992,36,33,28,0.0,0.0,,1.0,0.0,0.25,0.0,0.07142857142857142,0.32142857142857145,0.0,0.0,0.0,0.0,0.005793742757821553,0.005793742757821553,915,0.01092896174863388,no-content=25; no-result-number=3,form initial expectation test on new program note outcome new program predict <NUM> <NUM>
R2_B_seed6,R2,0032,,118,37,22,0.0,0.0,0.6666666666666666,0.8636363636363636,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=14; no-result-number=5; no-pass-run-here=2; not-adjacent=1,initial passes to reduce register pressure and improve scheduling let s see how these affect the ir instruction count
R2_B_seed6,R2,0064,0032,119,34,38,0.0,0.02631578947368421,0.5,0.9473684210526316,0.0,0.0,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=18; no-content=14; practice-only=4; not-adjacent=1; N-mismatch=1,initial expectation based on past experience these passes are known to provide significant reductions in instruction count
R2_B_seed6,R2,0096,0064,45,11,22,0.0,0.045454545454545456,1.0,0.6818181818181819,0.0,0.045454545454545456,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.012195121951219513,0.012195121951219513,,,no-content=7; practice-only=7; no-pass-run-here=3; no-result-number=3; not-adjacent=1,initial passes expected to provide significant reduction will validate this hypothesis
R2_B_seed6,R2,0128,0096,28,9,19,0.0,0.05263157894736842,0.6,0.736842105263158,0.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.009900990099009901,0.009900990099009901,,,no-content=9; practice-only=3; no-result-number=3; no-pass-run-here=2; not-adjacent=1,initial passes are core optimizations expect high reduction will compare with past experience to validate prediction
R2_B_seed6,R2,0160,0128,34,28,66,0.0,0.0,1.0,0.9848484848484849,0.0,0.22727272727272727,0.5,0.045454545454545456,0.2727272727272727,0.0,0.0,0.0,0.0,0.005988023952095809,0.005988023952095809,,,practice-only=33; no-content=22; no-result-number=10; prediction-only=1,initial expectation is high based on past experience will observe outcome and adjust strategy accordingly
R2_B_seed6,R2,0192,0160,63,32,71,0.0,0.0,1.0,0.9859154929577465,0.0,0.2112676056338028,0.5211267605633803,0.08450704225352113,0.23943661971830985,0.0,0.0,0.0,0.0,0.004201680672268907,0.004201680672268907,,,practice-only=37; no-content=22; no-result-number=12,initial expectation is high based on past experience will observe outcome and adjust strategy accordingly
R2_B_seed6,R2,0224,0192,37,32,82,0.0,0.0,,1.0,0.0,0.25609756097560976,0.2804878048780488,0.04878048780487805,0.3902439024390244,0.0,0.0,0.0,0.0,0.003125,0.003125,,,no-content=50; practice-only=23; no-result-number=9,initial expectation high based on past experience will observe outcome to validate
R2_B_seed6,R2,0256,0224,32,32,70,0.0,0.0,,1.0,0.0,0.44285714285714284,0.37142857142857144,0.1,0.5428571428571428,0.0,0.0,0.0,0.0,0.002564102564102564,0.002564102564102564,,,no-content=35; practice-only=26; no-result-number=9,initial expectation is high based on past experience will observe outcome and adjust strategy accordingly
R2_B_seed6,R2,0288,0256,41,32,77,0.0,0.0,,1.0,0.0,0.4675324675324675,0.33766233766233766,0.11688311688311688,0.5324675324675324,0.0,0.0,0.0,0.0,0.0021413276231263384,0.0021413276231263384,,,no-content=47; practice-only=26; no-result-number=4,initial expectation is high based on past experience will observe outcome and adjust strategy accordingly
R2_B_seed6,R2,0320,0288,33,31,65,0.0,0.0,,1.0,0.0,0.4461538461538462,0.26153846153846155,0.09230769230769231,0.5230769230769231,0.0,0.0,0.0,0.0,0.0018796992481203006,0.0018796992481203006,,,no-content=46; practice-only=17; no-result-number=2,initial expectation is high based on past experience will observe outcome to validate
R2_B_seed6,R2,0352,0320,32,31,64,0.0,0.0,,1.0,0.0,0.578125,0.625,0.125,0.578125,0.0,0.0,0.0,0.0,0.0016778523489932886,0.0016778523489932886,,,practice-only=40; no-content=22; no-result-number=2,forming expectations is crucial will do this consistently
R2_B_seed6,R2,0384,0352,29,29,58,0.0,0.0,,1.0,0.0,0.5172413793103449,0.7068965517241379,0.1206896551724138,0.5344827586206896,0.0,0.0,0.0,0.0,0.0015290519877675841,0.0015290519877675841,,,practice-only=41; no-content=17,form expectations before acting write down what i learn
R2_B_seed6,R2,0416,0384,31,28,58,0.0,0.0,,1.0,0.0,0.5517241379310345,0.8620689655172413,0.1206896551724138,0.5517241379310345,0.0,0.0,0.0,0.0,0.0014044943820224719,0.0014044943820224719,,,practice-only=50; no-content=8,forming expectations is crucial will do this consistently
R2_B_seed6,R2,0448,0416,17,17,34,0.0,0.0,,1.0,0.0,0.7352941176470589,0.9411764705882353,0.3235294117647059,0.7352941176470589,0.0,0.0,0.0,0.0,0.0013404825737265416,0.0013404825737265416,,,practice-only=32; no-content=2,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0480,0448,22,21,42,0.0,0.0,,1.0,0.0,0.7380952380952381,1.0,0.42857142857142855,0.7380952380952381,0.0,0.0,0.0,0.0,0.0012690355329949238,0.0012690355329949238,,,practice-only=42,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0512,0480,18,18,36,0.0,0.0,,1.0,0.0,0.9722222222222222,1.0,0.6111111111111112,0.9722222222222222,0.0,0.0,0.0,0.0,0.0012135922330097086,0.0012135922330097086,,,practice-only=36,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0544,0512,16,16,32,0.0,0.0,,1.0,0.0,0.90625,1.0,0.5,0.90625,0.0,0.0,0.0,0.0,0.0011682242990654205,0.0011682242990654205,,,practice-only=32,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0576,0544,23,23,46,0.0,0.0,,1.0,0.0,0.9130434782608695,1.0,0.6304347826086957,0.9130434782608695,0.0,0.0,0.0,0.0,0.0011086474501108647,0.0011086474501108647,,,practice-only=46,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0608,0576,16,16,32,0.0,0.0,,1.0,0.0,0.84375,1.0,0.40625,0.84375,0.0,0.0,0.0,0.0,0.0010706638115631692,0.0010706638115631692,,,practice-only=32,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0640,0608,16,15,30,0.0,0.0,,1.0,0.0,0.9,1.0,0.36666666666666664,0.9,0.0,0.0,0.0,0.0,0.001037344398340249,0.001037344398340249,,,practice-only=30,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0672,0640,15,15,30,0.0,0.0,,1.0,0.0,0.9666666666666667,1.0,0.6,0.9666666666666667,0.0,0.0,0.0,0.0,0.001006036217303823,0.001006036217303823,,,practice-only=30,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0704,0672,16,16,32,0.0,0.0,,1.0,0.0,0.90625,1.0,0.46875,0.90625,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0009746588693957114,,,practice-only=32,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0736,0704,21,21,42,0.0,0.0,,1.0,0.0,0.9285714285714286,1.0,0.5476190476190477,0.9523809523809523,0.0,0.0,0.0,0.0,0.0009363295880149813,0.0009363295880149813,,,practice-only=42,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0768,0736,19,19,38,0.0,0.0,,1.0,0.0,0.9210526315789473,1.0,0.39473684210526316,0.9210526315789473,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,,,practice-only=38,form expectations before acting write down what i learn to understand what works
R2_B_seed6,R2,0800,0768,11,11,22,0.0,0.0,,1.0,0.0,0.9090909090909091,1.0,0.5,0.9090909090909091,0.0,0.0,0.0,0.0,0.0008865248226950354,0.0008865248226950354,,,practice-only=22,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0832,0800,12,11,22,0.0,0.0,,1.0,0.0,0.9090909090909091,1.0,0.5909090909090909,0.9090909090909091,0.0,0.0,0.0,0.0,0.0008695652173913044,0.0008695652173913044,,,practice-only=22,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0864,0832,12,12,24,0.0,0.0,,1.0,0.0,0.9583333333333334,1.0,0.4583333333333333,0.9583333333333334,0.0,0.0,0.0,0.0,0.0008517887563884157,0.0008517887563884157,,,practice-only=24,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0896,0864,10,9,18,0.0,0.0,,1.0,0.0,0.9444444444444444,1.0,0.5,0.9444444444444444,0.0,0.0,0.0,0.0,0.0008389261744966443,0.0008389261744966443,,,practice-only=18,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0928,0896,24,24,48,0.0,0.0,,1.0,0.0,0.8958333333333334,1.0,0.5208333333333334,0.8958333333333334,0.0,0.0,0.0,0.0,0.0008064516129032258,0.0008064516129032258,,,practice-only=48,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0960,0928,29,28,56,0.0,0.0,,1.0,0.0,0.9464285714285714,1.0,0.4107142857142857,0.9464285714285714,0.0,0.0,0.0,0.0,0.0007716049382716049,0.0007716049382716049,,,practice-only=56,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,0992,0960,31,31,62,0.0,0.0,,1.0,0.0,0.8387096774193549,1.0,0.3709677419354839,0.8709677419354839,0.0,0.0,0.0,0.0,0.0007363770250368188,0.0007363770250368188,,,practice-only=62,form expectations before acting write down what i learn to understand the outcome
R2_B_seed6,R2,1024,0992,25,25,50,0.0,0.0,,1.0,0.0,0.86,1.0,0.36,0.9,0.0,0.0,0.0,0.0,0.0007102272727272727,0.0007102272727272727,714,0.0014005602240896359,practice-only=50,form expectations before acting write down what i learn to understand the outcome
R3_B_seed500,R3,0032,,120,39,15,0.0,0.0,0.5,0.8666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=9; no-result-number=4; no-pass-run-here=2,initial passes to reduce register pressure improve data layout and simplify the control flow these are generally beneficial for most programs
R3_B_seed500,R3,0064,0032,101,34,33,0.0,0.0,,1.0,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=18; no-result-number=14; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS> are expected to reduce instruction count significantly let s see the outcome
R3_B_seed500,R3,0096,0064,63,14,18,0.0,0.05555555555555555,1.0,0.7222222222222222,0.0,0.16666666666666666,0.0,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.0,0.015151515151515152,0.015151515151515152,,,no-result-number=8; no-content=5; not-adjacent=2; no-pass-run-here=2,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed500,R3,0128,0096,28,6,3,0.0,0.0,,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,,,no-result-number=3,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed500,R3,0160,0128,52,38,73,0.0,0.0273972602739726,1.0,0.9589041095890412,0.0,0.3150684931506849,0.0136986301369863,0.0821917808219178,0.3287671232876712,0.0136986301369863,0.0136986301369863,0.0,0.0,0.014084507042253521,0.014084507042253521,,,prediction-only=35; no-result-number=21; no-content=13; duplicate=1; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed500,R3,0192,0160,52,39,79,0.0,0.012658227848101266,1.0,0.9746835443037974,0.0,0.45569620253164556,0.0,0.25316455696202533,0.4936708860759494,0.012658227848101266,0.012658227848101266,0.0,0.0,0.013574660633484163,0.013574660633484163,,,prediction-only=46; no-result-number=27; no-content=4; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction
R3_B_seed500,R3,0224,0192,66,39,80,0.0,0.0,0.0,0.9875,0.0,0.3375,0.0625,0.0875,0.35,0.0,0.0,0.0,0.0,0.009966777408637873,0.009966777408637873,,,prediction-only=63; no-result-number=7; practice-only=5; no-content=4; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction will measure outcome to confirm
R3_B_seed500,R3,0256,0224,66,40,80,0.0,0.0125,0.5,0.975,0.0,0.4375,0.0,0.15,0.45,0.0125,0.0125,0.0,0.0,0.010498687664041995,0.010498687664041995,,,prediction-only=69; no-result-number=6; no-content=3; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction
R3_B_seed500,R3,0288,0256,55,39,78,0.0,0.0,0.0,0.9743589743589743,0.0,0.32051282051282054,0.07692307692307693,0.08974358974358974,0.358974358974359,0.0,0.0,0.0,0.0,0.008714596949891068,0.008714596949891068,,,prediction-only=58; no-content=7; practice-only=6; no-result-number=5; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> based on past success will measure outcome to confirm
R3_B_seed500,R3,0320,0288,58,39,77,0.0,0.0,0.0,0.987012987012987,0.0,0.2597402597402597,0.0,0.07792207792207792,0.36363636363636365,0.0,0.0,0.0,0.0,0.007462686567164179,0.007462686567164179,,,prediction-only=70; no-result-number=4; no-content=2; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past benchmarks
R3_B_seed500,R3,0352,0320,44,39,78,0.0,0.0,0.0,0.9871794871794872,0.0,0.34615384615384615,0.01282051282051282,0.15384615384615385,0.44871794871794873,0.0,0.0,0.0,0.0,0.006514657980456026,0.006514657980456026,,,prediction-only=69; no-result-number=4; no-content=3; practice-only=1; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past benchmarks
R3_B_seed500,R3,0384,0352,36,36,72,0.0,0.0,,1.0,0.0,0.3888888888888889,0.027777777777777776,0.1388888888888889,0.5138888888888888,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0058309037900874635,,,prediction-only=66; practice-only=2; no-result-number=2; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0416,0384,35,33,66,0.0,0.0,,1.0,0.0,0.5303030303030303,0.0,0.2727272727272727,0.6666666666666666,0.0,0.0,0.0,0.0,0.005319148936170213,0.005319148936170213,,,prediction-only=62; no-content=3; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0448,0416,32,27,54,0.0,0.0,,1.0,0.0,0.5740740740740741,0.037037037037037035,0.3148148148148148,0.6851851851851852,0.0,0.0,0.0,0.0,0.004962779156327543,0.004962779156327543,,,prediction-only=50; practice-only=2; no-result-number=1; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0480,0448,34,31,62,0.0,0.0,,1.0,0.0,0.5645161290322581,0.016129032258064516,0.3870967741935484,0.6612903225806451,0.0,0.0,0.0,0.0,0.004608294930875576,0.004608294930875576,,,prediction-only=59; practice-only=1; no-result-number=1; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0512,0480,25,24,48,0.0,0.0,,1.0,0.0,0.625,0.0,0.3541666666666667,0.7083333333333334,0.0,0.0,0.0,0.0,0.004366812227074236,0.004366812227074236,,,prediction-only=47; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0544,0512,15,15,30,0.0,0.0,,1.0,0.0,0.6333333333333333,0.0,0.4666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.004228329809725159,0.004228329809725159,,,prediction-only=29; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0576,0544,19,15,30,0.0,0.0,,1.0,0.0,0.7333333333333333,0.0,0.5333333333333333,0.7666666666666667,0.0,0.0,0.0,0.0,0.004098360655737705,0.004098360655737705,,,prediction-only=29; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0608,0576,22,22,44,0.0,0.0,,1.0,0.0,0.6363636363636364,0.022727272727272728,0.4772727272727273,0.7727272727272727,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,,,prediction-only=41; practice-only=1; no-content=1; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0640,0608,16,15,30,0.0,0.0,,1.0,0.0,0.5666666666666667,0.0,0.43333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,0.0038095238095238095,0.0038095238095238095,,,prediction-only=30,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0672,0640,17,16,32,0.0,0.0,,1.0,0.0,0.625,0.0,0.40625,0.875,0.0,0.0,0.0,0.0,0.0036968576709796672,0.0036968576709796672,,,prediction-only=32,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0704,0672,20,20,40,0.0,0.0,,1.0,0.0,0.725,0.0,0.575,0.825,0.0,0.0,0.0,0.0,0.0035650623885918,0.0035650623885918,,,prediction-only=38; no-result-number=1; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0736,0704,22,21,42,0.0,0.0,,1.0,0.0,0.6904761904761905,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.0,0.0,0.003436426116838488,0.003436426116838488,,,prediction-only=41; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0768,0736,12,11,22,0.0,0.0,,1.0,0.0,0.6818181818181818,0.0,0.2727272727272727,0.9090909090909091,0.0,0.0,0.0,0.0,0.003372681281618887,0.003372681281618887,,,prediction-only=20; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0800,0768,10,9,18,0.0,0.0,,1.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0033222591362126247,,,prediction-only=16; no-content=1; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0832,0800,7,7,14,0.0,0.0,,1.0,0.0,0.7142857142857143,0.0,0.35714285714285715,0.9285714285714286,0.0,0.0,0.0,0.0,0.003284072249589491,0.003284072249589491,,,prediction-only=14,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0864,0832,8,7,14,0.0,0.0,,1.0,0.0,0.8571428571428571,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.0,0.0,0.003246753246753247,0.003246753246753247,,,prediction-only=12; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
R3_B_seed500,R3,0896,0864,9,8,16,0.0,0.0,,1.0,0.0,0.6875,0.0,0.3125,0.8125,0.0,0.0,0.0,0.0,0.003205128205128205,0.003205128205128205,,,prediction-only=15; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past success
